,2080_0000021344_2000_COCA-COLA-CO,2820_0000030554_2000_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2000_PFIZER-INC,2834_0000200406_2000_JOHNSON-&-JOHNSON,2834_0000310158_2000_SCHERING-PLOUGH-CORP,2840_0000080424_2000_PROCTER-&-GAMBLE-CO,2911_0000034088_2000_EXXON-MOBIL-CORP,2911_0000093410_2000_CHEVRON-CORP,3021_0000320187_2000_NIKE-INC,3290_0000066740_2000_MINNESOTA-MINING-&-MANUFACTURING-CO,3531_0000018230_2000_CATERPILLAR-INC,3570_0000051143_2000_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2000_CISCO-SYSTEMS-INC,3600_0000040545_2000_GENERAL-ELECTRIC-CO,3674_0000050863_2000_INTEL-CORP,3721_0000012927_2000_BOEING-CO,4813_0000732712_2000_BELL-ATLANTIC-CORP,4813_0000732717_2000_SBC-COMMUNICATIONS-INC,5211_0000354950_2000_HOME-DEPOT-INC,5331_0000104169_2000_WAL-MART-STORES-INC,5812_0000063908_2000_MCDONALDS-CORP,7372_0000789019_2000_MICROSOFT-CORP
10,-0.2462808340787888,0.5925419330596924,-0.216804713010788,-0.1199607029557228,-0.0560702309012413,0.07854442298412323,0.0653536468744278,0.2972702383995056,0.3622277081012726,-0.11737298220396042,-0.07416475564241409,0.08414500951766968,-0.013779503293335438,-0.5859620571136475,-0.6512268781661987,-0.1316600739955902,-0.07658547908067702,0.681421160697937,0.3538018763065338,0.13637658953666687,0.06834288686513901,-0.16357910633087158
11,0.29103052616119385,0.4588852524757385,-0.293895423412323,0.047102652490139015,0.09975343942642212,0.016406096518039703,0.051002729684114456,0.20856529474258426,-0.6342455148696899,0.12407781928777695,-0.12453113496303557,0.27406543493270874,0.18456026911735532,0.14453427493572235,-0.7336326837539673,0.12507364153862,0.4649159908294678,-0.09378758817911148,0.2295093983411789,0.1373351365327835,0.057166282087564475,-0.5472560524940491
12,-0.6844230890274048,-0.2826828956604004,0.16965597867965698,-0.004331538453698157,0.16089759767055511,-0.08731795102357864,-0.29898661375045776,-0.2663621008396149,0.5970295071601868,0.15309955179691315,0.11530043929815292,-0.07186124473810196,0.3086692690849304,-0.3631054759025574,-0.10380317270755768,0.045903053134679794,-0.15449337661266327,0.2729799747467041,0.09867340326309204,-0.3648032546043396,-0.3177456855773926,0.6934931874275208
13,-0.12348926067352295,0.2810959219932556,0.14792108535766602,0.0978557914495468,0.11281512677669525,-0.08070486038923264,-0.16219596564769745,0.4348708093166351,-0.6176317930221558,0.02751951292157173,-0.17474323511123654,-0.2110393047332764,-0.2258757948875427,0.12834209203720093,-0.34050679206848145,0.03572660684585571,-0.22012121975421906,-0.40194207429885853,0.23234574496746066,0.06289232522249223,0.1191100999712944,-0.8086777329444885
14,0.9206040501594543,-0.23145635426044464,-0.08955602347850801,-0.038582231849431985,0.19388777017593384,-0.08998360484838486,0.12561917304992676,0.4812164008617401,0.5925962924957275,-0.40569135546684265,0.0983033999800682,0.217862531542778,0.3725941777229309,-0.02807428129017353,0.16652752459049225,0.030101686716079712,-0.05372822284698486,-0.5514420866966248,0.34587937593460083,-0.4163861870765686,-0.1451849341392517,-0.24377359449863434
15,0.8267649412155151,0.27674344182014465,0.3886570930480957,0.2711971402168274,0.3102419078350067,0.19468984007835388,0.2180204689502716,-0.3540162742137909,0.13024969398975372,0.3407955467700958,0.2735722064971924,0.5543120503425598,0.9061716198921204,0.5168628096580505,-0.10279206186532974,0.4514743685722351,0.6444135308265686,0.8665381669998169,-0.12573237717151642,0.4572034478187561,0.009197021834552288,0.9775739908218384
16,-0.2839413285255432,0.07847350835800171,-0.590411365032196,-0.08273603767156601,-0.15548376739025116,-0.04712815582752228,0.10971764475107193,0.15238624811172485,-0.4561031460762024,0.05584430694580078,-0.09137485176324844,-0.08623877912759781,-0.12403929233551025,-0.5789783596992493,0.7916349172592163,-0.11236423254013063,0.8009781241416931,-0.3305428028106689,-0.3192168176174164,0.0003201891668140888,-0.2743662893772125,-0.2518890202045441
17,-0.8570911288261414,-0.4569749236106873,-0.5461347699165344,-0.44686776399612427,-0.6053696274757385,-0.07592548429965973,-0.4399600625038147,-0.8184180259704591,0.3136052191257477,-0.3937628567218781,-0.19638150930404666,-0.6826336979866028,-0.6681724786758423,-0.06487195938825607,-1.627340316772461,-0.3727518916130066,-1.6851623058319092,-0.5897145271301271,-0.33399590849876404,-0.7791997790336609,-0.4590925872325897,-1.008504867553711
18,-0.015932926908135414,-0.12309684604406355,0.3341107666492462,-0.05932844057679176,0.3634294271469116,0.053726296871900565,0.013141099363565443,0.1644715517759323,0.3871237933635712,0.05023432523012161,-0.017023174092173576,-0.03725331276655197,0.12251412123441695,-0.2876313030719757,-0.17919711768627167,0.3844423592090607,-1.2812740802764893,-1.4681696891784668,-0.1610109806060791,-0.1770603060722351,0.06900124251842499,-0.8827250599861145
19,0.17994633316993713,0.1705092042684555,0.8264464139938354,-0.07032875716686249,0.2709016501903534,0.058110211044549935,0.18209123611450195,1.0495266914367676,0.12124503403902055,0.0914786383509636,-0.0744989737868309,0.397231787443161,1.0232260227203371,0.4911795258522034,0.5448209643363953,0.16579705476760864,0.2389755994081497,0.14830052852630615,0.3739535510540009,0.3545704483985901,-0.0388123020529747,0.7210569977760315
20,-0.4417168200016022,-0.08459892868995668,0.3315587937831879,-0.12416799366474153,0.1959121525287628,-0.09124431759119034,-0.16700775921344754,-0.4636477828025818,-0.079286128282547,0.059128448367118835,0.2086155116558075,-0.3070976138114929,-0.22270973026752472,-0.24395906925201416,0.2875129282474518,-0.2058061510324478,-0.14368000626564026,0.10975638777017592,0.4632511734962464,-0.2446542978286743,-0.1185317039489746,0.34067395329475403
21,0.3105999529361725,0.010302120819687843,0.2163386642932892,0.2286074757575989,0.4267673194408417,0.17800161242485046,0.2576535940170288,-0.0986364334821701,-0.11163835972547533,0.2891559600830078,0.16775651276111606,0.27348539233207697,-0.23497910797595975,-0.19601228833198547,0.5473329424858093,0.10208447277545928,-0.9809407591819764,-0.997879445552826,0.011595979332923891,0.3474020659923553,0.3349685072898865,1.0656169652938845
22,-0.26015526056289673,-0.2999527454376221,-0.5863831043243408,-0.10236508399248123,-0.08689003437757492,-0.13696520030498505,-0.07074306905269623,-0.9151606559753418,-0.25456035137176514,-0.05387045815587044,-0.2980450987815857,-0.31530702114105225,-0.6778383851051331,-0.4358893930912018,-1.5075410604476929,0.020876694470644,0.03847308829426765,-0.8677690625190735,0.08267638087272644,-0.2853007912635803,-0.05061948299407959,-0.8620411157608032
23,0.7366586327552795,-0.33588820695877075,-0.7819826006889343,-0.06498727947473526,0.05710810422897339,0.15963661670684814,0.28585588932037354,0.9490684866905212,-0.09829211980104446,0.37592098116874695,-0.045257579535245895,0.03199005872011185,0.4323066473007202,0.039256036281585686,0.4405390620231629,0.0914267674088478,0.4110925793647766,0.06733474135398865,0.8871235251426697,0.2567170560359955,0.18257685005664825,0.44573163986206055
24,-0.42467063665390015,0.13641734421253204,-1.06388258934021,-0.08720925450325012,-0.11943992972373962,0.008542614057660103,0.1686825007200241,-0.4660284519195557,-0.31254708766937256,-0.08698611706495285,0.04015494883060455,0.25788670778274536,0.8461306095123291,0.18049924075603485,-0.021308016031980515,0.22347700595855716,0.379296213388443,0.4299353957176209,0.9575722813606262,-0.17073579132556915,-0.15953752398490906,0.9721325039863586
25,-0.4278604984283447,0.21769334375858307,0.5371240973472595,-0.08040431141853333,0.21259286999702454,0.0597868300974369,-0.01453908160328865,0.12363649904727934,0.08183406293392181,-0.16939540207386014,0.1549328714609146,0.033752478659152985,-0.05108363553881645,0.11062603443861008,0.7292109131813049,0.15083439648151398,0.7719501852989197,0.3182010352611542,0.21118780970573425,0.4940355122089386,0.07409565150737762,0.6032559871673584
26,0.7052110433578491,0.15361064672470093,-0.18404489755630493,0.11857319623231888,-0.1728173941373825,0.14744582772254944,0.0260738916695118,0.09356271475553513,-0.7229375243186951,-0.005438898224383593,0.10648045688867568,0.0959060564637184,0.3296650946140289,0.17644906044006348,-0.6744528412818909,0.363070547580719,-0.30719900131225586,-0.9267629384994508,-0.33871129155159,-0.21215897798538208,0.5142669081687927,-0.24831855297088626
27,-0.3485226035118103,-0.12807327508926392,0.2481074184179306,0.0892302468419075,0.015037528239190578,-0.15236495435237885,-0.0678301751613617,0.11547895520925522,-0.9564006328582764,0.13580268621444702,0.2094960063695908,-0.07184439152479173,0.23034003376960754,0.15175502002239227,0.02765820547938347,-0.4478466212749481,-0.06709852069616318,-0.03796328976750374,-0.08311475068330765,-0.12107226252555847,0.11293591558933258,0.35927629470825195
28,0.6892517805099487,0.8953344225883484,0.7932776808738708,0.6177176237106323,0.3416617810726166,0.4171431064605713,0.3346290588378906,1.8865646123886108,0.4370264708995819,0.654827356338501,0.2581973969936371,0.4717247784137726,1.1622264385223389,1.5202090740203855,1.0116504430770874,1.042034149169922,1.2119675874710083,1.2695844173431396,0.0246255062520504,1.0701918601989746,0.6923342347145081,1.333452820777893
29,-0.9223536849021912,-0.3777487277984619,-0.34391847252845764,-0.1629839837551117,-0.242974191904068,-0.2244023233652115,-0.1592608243227005,0.4932857155799866,-0.2972685694694519,-0.03885802999138832,-0.1078786551952362,-0.265364408493042,-0.014072779566049576,-0.1101902276277542,-0.13462603092193606,-0.7365540266036987,-0.8755069375038147,-0.6724627017974854,-0.8128275871276855,-0.5938258767127991,-0.4971316158771515,-0.35057249665260315
30,0.2626798748970032,-0.3852720260620117,-0.009924700483679771,0.0968197137117386,0.06821054220199585,-0.12300026416778564,-0.12252916395664215,0.38901087641716,-1.0886937379837036,0.157109335064888,-0.24059630930423734,-0.1320296674966812,-0.5663895606994629,-0.3046631217002869,0.15297771990299225,-0.2902142405509949,-0.07948332279920578,-0.1357140839099884,-0.4175471961498261,-0.5483323931694031,-0.14916962385177612,-0.4369026422500609
31,0.2684382796287537,-0.32584092020988464,-0.9024258255958556,-0.31383147835731506,-0.2684863805770874,-0.14444059133529666,-0.4241748452186585,0.051938530057668686,-0.01765936054289341,-0.07955068349838257,-0.1644652932882309,-0.21635141968727112,-0.2228788286447525,0.1790304183959961,-0.4283455312252045,-0.18771828711032867,-0.4191710352897644,0.5282817482948303,0.4708760976791382,-0.17422842979431152,-0.34422194957733154,0.6618620157241821
32,0.536720335483551,0.0206332765519619,0.664777398109436,-0.015581244602799416,-0.1423211693763733,-0.0830719918012619,-0.06194814667105675,-0.7713359594345093,-0.05585521087050438,-0.1264052540063858,-0.10855454951524733,-0.14119338989257812,-0.1486661434173584,-0.3696974217891693,-0.13641943037509918,-0.05238024145364762,-0.13138985633850098,-0.4356211423873901,-0.8756497502326965,0.1375364363193512,0.057523168623447425,0.11212491989135742
33,0.9047388434410096,0.15442784130573273,1.0693763494491575,-0.0018416526727378366,0.3068047761917114,-0.026539208367466927,0.31621527671813965,1.0297820568084717,0.9100270271301271,0.2802035212516785,0.07313857227563858,0.06556849181652069,0.6720789074897766,0.30171075463294983,0.22056680917739868,0.4554205536842346,0.94577294588089,0.2491764724254608,0.2564190924167633,-0.07337893545627594,0.4619771242141724,0.8365216851234436
34,1.267180562019348,0.6476978063583374,0.5019790530204773,0.4503919780254364,0.1593991070985794,0.02763128094375133,-0.05412973463535309,1.0010111331939695,0.3659611642360687,0.08862657845020294,0.08600406348705293,0.11848426610231401,0.9129319190979004,0.7492153644561768,0.5625278949737549,0.36121511459350586,0.2577471137046814,0.3115564286708832,-0.041653428226709366,-0.16238969564437866,-0.004278669133782387,0.4555485844612122
35,-0.6886764168739319,0.03633008152246475,-0.4582171738147736,-0.2729209363460541,-0.2528197169303894,-0.005891734734177589,0.024135498329997063,0.377843588590622,-0.13334178924560547,-0.014907825738191603,0.08360353112220764,0.1628042310476303,0.3782462477684021,-0.40970146656036377,0.6055611968040466,0.3351830542087555,0.415249764919281,-0.4240366816520691,0.7086570262908936,-0.005034114234149456,-0.3239375352859497,1.3931995630264282
36,-0.039072856307029724,-0.7026581168174744,-0.4625826179981232,0.029085533693432808,0.2798592746257782,0.05222988128662109,-0.06451952457427979,-0.4093292057514191,0.1828194558620453,0.1881687194108963,-0.20908954739570615,-0.14283128082752228,-0.7033923268318176,-0.2258918732404709,-0.19210706651210785,0.4234892129898071,0.11537420004606247,-0.2503810226917267,-0.6164088249206543,-0.2539703845977783,-0.03683425858616829,0.35334983468055725
37,0.1870211958885193,-0.3948586881160736,0.1543329358100891,-0.24340254068374634,-0.005812603048980236,-0.18737614154815674,-0.0872308686375618,-0.19236990809440613,0.7826849818229675,-0.21942095458507535,-0.12733662128448486,-0.19079813361167908,0.2663708031177521,-0.046189874410629266,0.023642487823963162,-0.014592494815587997,-0.11553890258073808,-0.40426838397979736,0.07484592497348785,-0.19629640877246854,-0.03716130182147026,0.16314329206943512
38,0.333809107542038,0.2500506639480591,0.8521452546119691,0.5985153317451477,0.3027623295783997,0.12002012878656387,-0.04961106926202774,1.243421196937561,1.0205612182617188,0.39810582995414734,0.2640600204467773,0.2670945525169373,0.3286565244197845,1.0919251441955566,0.919032633304596,0.4686636626720429,0.6006243824958801,0.5786450505256653,0.6808872818946838,0.2708897590637207,0.2668357789516449,0.3419525623321533
39,-0.3632633686065674,0.233788400888443,0.5732433795928955,0.0783584788441658,-0.11702971905469894,-0.050212472677230835,-0.2070736289024353,-0.1766202449798584,0.5738755464553833,-0.059215530753135674,-0.10315315425395966,0.15754881501197815,-0.10024989396333693,-0.014115337282419203,1.0953207015991209,-0.021256692707538605,-0.17765678465366366,0.4051258862018585,-0.14003413915634155,0.20162753760814667,0.055912528187036514,1.2128173112869265
40,-0.0022055814042687416,-0.2216186821460724,-0.2746249735355377,-0.114181250333786,-0.2183767855167389,-0.026438716799020767,-0.10101085156202316,-1.345201849937439,0.342914879322052,0.23066972196102145,-0.1761520951986313,0.11388565599918365,0.05354006215929985,0.22494314610958102,0.24858105182647705,0.2905108332633972,-0.2733363807201385,0.273984968662262,0.3294484615325928,0.7585066556930542,0.3425658941268921,0.994224727153778
41,0.08270547538995743,0.2346227020025253,-0.174262136220932,0.008795905858278275,0.010314985178411009,-0.07067547738552094,-0.016665222123265266,0.3800998330116272,-0.8141951560974121,0.20057298243045807,-0.14796344935894012,-0.14090536534786224,-0.1889261156320572,0.2320616841316223,-0.16663451492786407,0.09447940438985823,-0.3201395571231842,-0.3310252726078033,-0.17611081898212433,0.2048286497592926,0.296150267124176,0.04562440887093544
42,0.1365402638912201,-0.5788247585296631,-0.5314940214157104,0.054948724806308746,-0.29717037081718445,-0.2379027158021927,-0.585875391960144,-0.6588956713676453,-0.18383611738681796,-0.283712238073349,-0.2537844181060791,-0.5488156676292419,-0.9995588660240172,0.5834612846374512,-0.5723976492881775,-0.6458614468574524,-0.84992915391922,-0.9086801409721376,-0.5760748982429504,-0.5781166553497314,0.0277392715215683,-0.9735917448997498
43,0.2495952844619751,-0.08615097403526306,-0.7926445007324219,-0.2742149829864502,-0.5856613516807556,0.025600120425224304,-0.14621014893054962,0.3003527820110321,-0.2658853232860565,-0.12607227265834808,-0.055572040379047394,-0.12198144197463988,-0.4690786898136139,0.378816694021225,-0.0656348168849945,0.3882234990596771,-0.250539094209671,-0.0003424454480409622,0.4013656973838806,0.3190757930278778,0.2990466058254242,0.2721564769744873
44,0.5820232629776001,0.4074437618255615,0.4012199640274048,0.17093373835086825,0.3332622647285461,-0.009026771411299706,-0.09271100908517838,0.5031103491783142,-0.5872928500175476,-0.12468862533569335,-0.16335782408714294,0.11727443337440492,0.35820505023002625,-1.2783631086349487,-0.3889374434947968,-0.233347162604332,0.24793539941310885,-0.02583622559905052,-0.4829732179641724,-0.17331545054912567,0.14148671925067902,-0.060197636485099786
45,-0.6825859546661377,-0.009552158415317535,-0.11209385842084883,-0.1910996437072754,-0.283394992351532,0.2003037929534912,-0.020413754507899284,-0.015273943543434143,0.2529937028884888,0.1021885797381401,-0.2565479576587677,0.21072766184806824,0.34689825773239136,-0.3378414809703827,0.65882807970047,-0.20048178732395167,-0.4380708634853363,0.41685423254966736,-0.2850800156593323,-0.462467759847641,-0.0922618955373764,0.31954532861709595
46,-0.3733104169368744,0.26431116461753845,0.09010577201843263,0.07431751489639282,0.10752953588962556,0.1379709541797638,0.09009288251399994,0.10426606237888336,-0.2546539604663849,0.02683205530047417,0.25477540493011475,0.08339088410139084,-0.3492111265659332,-0.10137426853179933,0.7727741599082947,0.7308473587036133,0.15419840812683105,-0.17776288092136386,-0.37376150488853455,0.2166645973920822,0.08604072034358977,0.34727397561073303
47,1.04111647605896,-0.26668238639831543,-0.9530461430549622,-0.3749198913574219,-0.08668921887874602,0.16577991843223572,-0.021977145224809647,0.7158598303794861,0.05400623008608818,-0.16469021141529086,0.08635308593511581,-0.06316599249839783,-0.4575950801372528,-0.6586581468582153,0.22527049481868744,0.06637775152921678,-0.9435369968414308,-0.9052841663360596,-0.08470527082681656,0.2850238084793091,0.04474872723221779,-0.233929455280304
48,-0.26028937101364136,-0.4849501252174378,-0.20966902375221247,-0.038150832056999213,-0.3759779334068297,-0.15796393156051636,-0.02412847056984901,0.3684448301792145,-0.29328012466430664,-0.13700330257415771,-0.17852617800235748,-0.3172516524791717,-0.9167638421058656,-0.27753594517707825,-0.7504882216453552,-0.07576685398817062,-0.035161975771188736,0.07843495905399323,0.002211020328104496,-0.15323364734649658,0.26509231328964233,-0.4580576121807098
49,-0.5813422203063965,0.4658390581607818,-0.9679027795791626,-0.02105983905494213,-0.05894896388053894,-0.058736305683851235,0.05602552741765976,-0.1357956826686859,-0.4294549524784088,0.15249185264110565,-0.17929291725158691,-0.04175055399537087,-0.6229556798934937,-0.4224291145801544,-0.5458352565765381,-0.2031322419643402,-0.8886975646018982,-0.16874808073043826,-0.6274322271347046,-0.7173606753349304,-0.4253815710544586,-0.3211125731468201
50,-0.2083485722541809,0.033573463559150696,-0.3478490114212036,-0.36529597640037537,-0.2772793471813202,-0.2692859470844269,-0.4549603760242462,-0.11953245848417282,-1.115408420562744,-0.43622657656669617,-0.460219532251358,-0.22359499335289,0.16903263330459595,0.08611594885587692,-0.008114300668239594,0.12135784327983855,0.4454192519187927,-0.5261614918708801,-0.006147995591163635,0.04041630402207375,-0.05776520073413849,0.7275310158729553
51,-0.6380268931388855,-0.16300369799137115,0.21695947647094727,0.2906963527202606,0.2050423324108124,0.03630377724766731,-0.0274239145219326,0.4741467833518982,-0.1173350140452385,-0.048452798277139664,0.025862749665975567,-0.08154815435409546,-0.6681199073791504,0.21233122050762174,-0.9823389649391174,-0.06176842749118805,-0.9740748405456544,-1.3556790351867676,0.2300076931715012,0.05889296904206276,0.15403738617897034,0.06889411807060243
52,-0.2689167857170105,0.7867379188537598,0.5524523258209229,0.2862113416194916,0.2002623975276947,0.1626882702112198,0.2824597060680389,0.387880802154541,-0.2758031189441681,0.04996853321790695,0.029887869954109195,0.2623926699161529,0.2288402765989304,0.5959298610687256,-0.8627905845642091,0.3364087641239166,0.9450291991233826,1.2313199043273926,0.4205130934715271,0.5042155385017395,0.3133369982242584,-0.2397312521934509
53,0.4000534415245056,0.07989539951086044,-0.3135992586612701,0.12118427455425262,0.34946998953819275,0.2263898402452469,0.2541063129901886,0.8786599636077881,0.9943160414695741,0.496165931224823,0.2523529231548309,0.3445400297641754,0.26410025358200073,0.6057851910591125,1.2752693891525269,-0.02184109576046467,1.0358779430389404,0.14649781584739685,0.5634294748306274,-0.025362243875861168,0.6059612035751343,0.989263653755188
54,-0.9501555562019348,-0.05011893808841705,-0.2940145432949066,-0.30979371070861816,-0.26389169692993164,-0.2236766219139099,-0.4209933280944824,0.13858087360858914,-0.2664687931537628,-0.2196856141090393,-0.294258326292038,-0.5814556479454039,-0.4931544661521912,-0.4395027160644531,0.01268830616027117,-0.4434363842010498,-0.0054552131332457066,-0.1273011863231659,-0.5385116934776306,-0.8578783273696899,-0.4571888744831085,-0.32991355657577515
55,-0.609511137008667,0.008772687986493109,-0.35398703813552856,-0.11376754939556122,-0.11624085158109665,-0.10777007788419724,-0.08285175263881682,0.3591366708278656,-0.586737871170044,-0.00710616633296013,0.05075100436806679,-0.19578325748443606,-0.7393081784248352,0.5626252293586731,-0.4011998772621155,-0.05802086740732192,0.0947142243385315,-1.0462034940719604,0.1579492688179016,-0.20137619972229004,-0.006949162110686302,-0.4337060749530792
56,0.2823399901390076,0.365205854177475,0.3514321744441986,0.040295533835887916,0.3735359311103821,0.35421082377433777,0.498400866985321,1.161080837249756,1.1520727872848509,0.5351589918136597,0.2681633532047272,0.33589062094688416,0.3321322500705719,0.2713072896003723,0.4977213442325592,0.6593336462974548,1.190372109413147,0.3732141852378845,0.4470252692699432,0.514668345451355,0.44951289892196655,0.9624604582786559
57,-0.4188556671142578,-0.4770530164241791,-0.8132854104042053,-0.3350408375263214,-0.1936946213245392,-0.1880907118320465,-0.3738770484924317,-0.9898447990417479,-0.38408416509628296,0.06380647420883179,0.03443177416920662,-0.33078494668006897,-0.4817548096179962,-0.33091121912002563,-1.5199564695358276,-0.2913322746753693,-0.5783163905143738,-0.6803121566772461,-0.4942099153995514,-0.6842892169952393,0.1369878053665161,-0.4392628073692322
58,-0.07065461575984955,0.1440833956003189,-0.307544082403183,-0.19368162751197812,0.08642730861902237,0.051647722721099854,0.13501113653182986,0.7365480661392212,-0.10371682792901993,0.08857659250497818,0.03934787586331368,-0.04071635007858277,-0.10317307710647584,-0.34232816100120544,0.25834184885025024,0.09513217210769652,0.2965895235538483,0.27523523569107056,-0.5533266663551331,-0.1748516410589218,-0.0440148264169693,0.06451183557510376
59,-0.7533135414123535,-0.13703891634941098,-0.07344403862953186,0.04914914071559906,-0.2338179349899292,-0.15752141177654266,-0.3877320885658264,-0.06201089546084404,-0.3598194718360901,-0.3218267261981964,-0.2005740702152252,-0.3570301830768585,-0.3523067235946655,-0.4128735959529877,-0.4372053742408752,-0.5565081834793091,-0.7817904949188232,-0.7347813248634338,-0.403116375207901,-0.4075239300727844,-0.16196970641613007,0.5316090583801271
60,-0.9320826530456544,-0.4126322269439697,-0.7263108491897583,-0.08991990238428116,-0.30973711609840393,-0.1700444221496582,-0.18746964633464813,-0.4271331429481505,-0.09183412790298462,-0.3674670159816742,-0.2303399294614792,-0.425207257270813,-1.131233811378479,-1.1642450094223022,0.10080108046531676,-0.8714251518249512,-0.686663806438446,0.25514477491378784,0.2883619070053101,-0.4809257984161377,-0.048002246767282486,-0.8457384705543518
